action_id,class_id,action_type,action_detail_1,action_detail_2,action_detail_3,action_value_1,action_value_2,action_value_3,action_value_4,action_value_5,action_value_6,action_value_7,target_assignment,target_area,target_range,target_type,target_number,target_count,description,level_up_disp
302701402,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
302702101,1,1,2,0,0,2.0,2.0,1.35,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
302702102,1,10,41,1,0,1.0,10.0,0.5,18.0,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
302702201,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9999,3,0,1,"",""
302702202,1,1,1,0,0,0.5,0.8,1.82,0.0,0.0,0.0,0.0,1,1,120,3,0,99,"",""
302702203,1,8,7,0,0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1,1,120,3,0,99,"",""
302702301,1,1,1,0,0,5.0,0.5,0.55,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
302702401,1,14,1,30270202,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302702402,1,14,3,30270201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302702403,1,10,21,1,0,1.0,0.0,1.25,21.0,0.0,0.0,2.0,2,1,0,7,0,1,"",""
302702404,1,10,41,1,0,1.0,0.0,2.0,21.0,0.0,0.0,2.0,2,1,0,7,0,1,"",""
302702405,1,10,30,1,0,2.0,50.0,0.0,21.0,0.0,0.0,2.0,2,1,0,7,0,1,"",""
302702406,1,8,2,0,0,4.0,0.0,21.0,0.0,0.0,0.0,0.0,2,3,-1,7,0,1,"",""
302702501,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9999,3,0,1,"",""
302702502,1,1,2,0,0,0.3,0.5,0.7,0.0,0.0,0.0,0.0,1,1,120,3,0,99,"",""
302702503,1,8,7,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,1,120,3,0,99,"",""
302702601,1,1,2,0,0,3.0,0.5,0.24,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
302702602,1,1,2,0,0,0.5,0.5,0.05,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"全體小物理傷害",""
302702603,1,3,3,0,0,150.0,0.0,1500.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,1,"擊退",""
302702604,1,10,101,1,0,2.0,80.0,0.0,5.0,0.0,0.0,0.0,1,1,3000,1,0,1,"移動速度減益",""
302702701,1,1,2,0,0,5.0,5.0,3.5,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
302702801,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
302702802,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
302703101,1,26,302703102,3,0,4.0,0.2,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
302703102,1,1,2,0,0,2.0,2.0,0.35,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
302703103,1,10,41,1,0,1.0,10.0,0.5,18.0,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
302703201,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9999,3,0,1,"",""
302703202,1,1,1,0,0,0.5,0.8,1.82,0.0,0.0,0.0,0.0,1,1,120,3,0,99,"",""
302703203,1,8,7,0,0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1,1,120,3,0,99,"",""
302703301,1,1,1,0,0,5.0,0.5,0.55,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
302703401,1,14,1,30270302,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302703402,1,14,3,30270301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302703403,1,10,21,1,0,1.0,400.0,0.0,21.0,0.0,0.0,2.0,2,1,0,7,0,1,"",""
302703404,1,10,41,1,0,1.0,500.0,0.0,21.0,0.0,0.0,2.0,2,1,0,7,0,1,"",""
302703405,1,10,30,1,0,2.0,50.0,0.0,21.0,0.0,0.0,2.0,2,1,0,7,0,1,"",""
302703406,1,8,2,0,0,4.0,0.0,21.0,0.0,0.0,0.0,0.0,2,3,-1,7,0,1,"",""
302703407,1,10,70,1,0,1.0,2000.0,0.0,21.0,0.0,0.0,0.0,2,3,-1,7,0,1,"",""
302703501,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9999,3,0,1,"",""
302703502,1,1,2,0,0,0.3,0.5,0.7,0.0,0.0,0.0,0.0,1,1,120,3,0,99,"",""
302703503,1,8,7,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,1,120,3,0,99,"",""
302703601,1,1,2,0,0,3.0,0.5,0.24,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
302703701,1,1,2,0,0,5.0,5.0,3.5,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
302703801,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
302703802,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
302800101,1,46,1,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
302800102,1,23,950,302800103,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"判定對象狀態",""
302800103,1,9,2,0,0,15.0,2.4,1.5,0.08,0.0,0.0,0.0,1,1,3000,3,0,99,"判定○則火傷賦予",""
302800201,1,1,1,0,0,10.0,0.5,1.2,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"對單體造成傷害",""
302800202,1,23,500,302800203,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"判定對象狀態",""
302800203,1,1,1,0,0,20.0,0.8,1.5,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"判定○則追加傷害",""
302800301,1,1,1,0,0,10.0,0.8,0.5,0.0,0.0,0.0,0.0,1,1,3000,3,0,3,"對3名造成小傷害",""
302800302,1,23,500,302800303,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,3,"判定對象狀態",""
302800303,1,1,1,0,0,5.0,1.3,0.4,0.0,0.0,0.0,0.0,1,1,3000,3,0,3,"對3名造成小傷害",""
302800401,2,17,3,0,0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302800402,2,22,1,30280002,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"",""
302800403,2,22,2,3028001,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"",""
302800501,2,1,1,0,0,85.0,2.0,0.5,0.1,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
302800601,2,22,2,3028001,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302801101,1,46,1,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
302801102,1,23,950,302801103,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"判定對象狀態",""
302801103,1,9,2,0,0,15.0,2.4,1.5,0.08,0.0,0.0,0.0,1,1,3000,3,0,99,"判定○則火傷賦予",""
302801201,1,1,1,0,0,8.0,0.1,0.1,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"對單體造成傷害",""
302801202,1,23,500,302801203,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"判定對象狀態",""
302801203,1,1,1,0,0,20.0,0.8,1.5,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"判定○則追加傷害",""
302801301,1,1,1,0,0,20.0,3.0,3.0,0.0,0.0,0.0,0.0,1,1,550,3,0,3,"對3名造成小傷害",""
302801302,1,23,500,302801303,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,550,3,0,3,"判定對象狀態",""
302801303,1,1,1,0,0,5.0,1.3,0.4,0.0,0.0,0.0,0.0,1,1,550,3,0,3,"對3名造成小傷害",""
302802101,1,46,1,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
302802102,1,23,950,302802103,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"判定對象狀態",""
302802103,1,9,2,0,0,15.0,2.4,1.5,0.08,0.0,0.0,0.0,1,1,3000,3,0,99,"判定○則火傷賦予",""
302802201,1,1,1,0,0,8.0,0.1,0.1,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"對單體造成傷害",""
302802202,1,23,500,302802203,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"判定對象狀態",""
302802203,1,1,1,0,0,20.0,0.8,1.5,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"判定○則追加傷害",""
302802301,1,1,1,0,0,20.0,3.0,3.0,0.0,0.0,0.0,0.0,1,1,550,3,0,3,"對3名造成小傷害",""
302802302,1,23,500,302802303,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,550,3,0,3,"判定對象狀態",""
302802303,1,1,1,0,0,5.0,1.3,0.4,0.0,0.0,0.0,0.0,1,1,550,3,0,3,"對3名造成小傷害",""
302802401,1,46,1,2,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"全體比例傷害",""
302802402,1,23,930,302802403,302802404,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"判定對象狀態",""
302802403,1,8,7,0,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"判定對象狀態",""
302802404,1,8,7,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
302900101,1,1,2,0,0,25.0,12.0,2.5,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"",""
302900102,1,23,980,302900103,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"判定對象狀態",""
302900103,1,3,3,0,0,300.0,0.0,500.0,0.0,0.0,0.0,1.0,1,1,2160,3,0,99,"",""
302900104,1,23,940,302900105,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"判定對象狀態",""
302900105,1,3,3,0,0,300.0,0.0,500.0,0.0,0.0,0.0,1.0,1,1,2160,3,0,99,"",""
302900106,1,8,7,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,1,100,1,0,99,"",""
302900201,1,49,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"抵銷增益效果",""
302900202,1,16,1,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,-1,7,0,1,"",""
302900203,1,49,2,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2160,7,0,99,"抵銷減益效果",""
302900301,1,1,1,0,0,25.0,8.0,2.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,3,"",""
302900401,2,1,1,0,0,70.0,2.0,0.5,0.1,0.0,0.0,0.0,1,2,300,3,0,99,"",""
302900501,2,1,1,0,0,70.0,2.0,0.5,0.1,0.0,0.0,0.0,1,2,300,3,0,99,"",""
302900601,2,1,1,0,0,70.0,2.0,0.5,0.1,0.0,0.0,0.0,1,2,300,3,0,99,"",""
302901101,1,1,2,0,0,25.0,18.0,2.2,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"",""
302901102,1,23,980,302901103,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"判定對象狀態",""
302901103,1,3,3,0,0,300.0,0.0,500.0,0.0,0.0,0.0,1.0,1,1,2160,3,0,99,"",""
302901104,1,23,940,302901105,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"判定對象狀態",""
302901105,1,3,3,0,0,300.0,0.0,500.0,0.0,0.0,0.0,1.0,1,1,2160,3,0,99,"",""
302901106,1,8,7,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,1,100,1,0,99,"",""
302901201,1,10,20,1,0,1.0,1.0,0.1,21.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302901202,1,10,40,1,0,1.0,1.0,0.1,21.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302901203,1,16,1,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,-1,7,0,1,"",""
302901204,1,49,1,0,0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"抵銷增益效果",""
302901301,1,1,1,0,0,25.0,40.0,8.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,1,"",""
302901302,1,1,1,0,0,25.0,20.0,2.0,0.0,0.0,0.0,0.0,1,3,2160,3,1,2,"",""
302901401,1,1,1,0,0,10.0,80.0,3.0,0.02,0.0,0.0,0.0,1,2,3000,3,0,1,"",""
302901501,1,17,9,0,0,100.0,0.0,10.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302901502,1,10,21,2,0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302901503,1,10,41,2,0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302901601,1,17,9,0,0,100.0,0.0,30.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302901602,1,10,21,2,0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302901603,1,10,41,2,0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302902101,1,1,2,0,0,25.0,18.0,2.2,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"",""
302902102,1,23,980,302902103,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"判定對象狀態",""
302902103,1,3,3,0,0,300.0,0.0,500.0,0.0,0.0,0.0,1.0,1,1,2160,3,0,99,"",""
302902104,1,23,940,302902105,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"判定對象狀態",""
302902105,1,3,3,0,0,300.0,0.0,500.0,0.0,0.0,0.0,1.0,1,1,2160,3,0,99,"",""
302902106,1,8,7,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,1,100,1,0,99,"",""
302902201,1,10,20,1,0,1.0,1.0,0.1,21.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302902202,1,10,40,1,0,1.0,1.0,0.1,21.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302902203,1,16,1,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,-1,7,0,1,"",""
302902204,1,49,1,0,0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"抵銷增益效果",""
302902301,1,1,1,0,0,25.0,40.0,12.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,1,"",""
302902302,1,1,1,0,0,25.0,20.0,6.5,0.0,0.0,0.0,0.0,1,3,2160,3,1,2,"",""
302902401,1,1,1,0,0,10.0,80.0,3.0,0.02,0.0,0.0,0.0,1,2,3000,3,0,1,"",""
302902501,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,"開場發動",""
302902502,2,15,2,401042308,1,0.0,0.0,0.0,0.0,1.0,0.0,-800.0,2,1,250,7,0,1,"召喚出領域效果",""
302902601,1,17,9,0,0,100.0,0.0,10.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302902602,1,10,21,2,0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302902603,1,10,41,2,0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302902701,1,17,9,0,0,100.0,0.0,30.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302902702,1,10,21,2,0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302902703,1,10,41,2,0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302903101,1,1,2,0,0,25.0,18.0,2.2,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"",""
302903102,1,23,980,302903103,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"判定對象狀態",""
302903103,1,3,3,0,0,300.0,0.0,500.0,0.0,0.0,0.0,1.0,1,1,2160,3,0,99,"",""
302903104,1,23,940,302903105,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"判定對象狀態",""
302903105,1,3,3,0,0,300.0,0.0,500.0,0.0,0.0,0.0,1.0,1,1,2160,3,0,99,"",""
302903106,1,8,7,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,1,100,1,0,99,"",""
302903201,1,10,20,1,0,1.0,1.0,0.1,21.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302903202,1,10,40,1,0,1.0,1.0,0.1,21.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302903203,1,16,1,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,-1,7,0,1,"",""
302903204,1,49,1,0,0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"抵銷增益效果",""
302903301,1,1,1,0,0,25.0,40.0,8.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,1,"",""
302903302,1,1,1,0,0,25.0,20.0,2.0,0.0,0.0,0.0,0.0,1,3,2160,3,1,2,"",""
302903401,1,1,1,0,0,10.0,80.0,3.0,0.02,0.0,0.0,0.0,1,2,3000,3,0,1,"",""
302903501,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,"開場發動",""
302903502,2,15,2,401046308,1,0.0,0.0,0.0,0.0,1.0,0.0,-800.0,2,1,250,7,0,1,"召喚出領域效果",""
302903601,1,17,9,0,0,100.0,0.0,10.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302903602,1,10,21,2,0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302903603,1,10,41,2,0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302903701,1,17,9,0,0,100.0,0.0,30.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302903702,1,10,21,2,0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
302903703,1,10,41,2,0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
303000101,1,1,3,0,0,58.0,7.0,0.2,0.07,3.0,0.0,0.0,1,2,2160,3,0,99,"全體物理攻擊",""
303000102,1,8,2,0,0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,2,3,2160,7,0,1,"給予自身加速",""
303000103,1,10,10,1,0,2.0,40.0,0.0,12.0,0.0,0.0,0.0,2,3,2160,7,0,1,"給予自身攻擊增益效果",""
303000201,1,1,3,0,0,20.0,2.0,0.2,0.05,0.0,0.0,0.0,1,1,2160,3,0,99,"對全體造成中幅度的物理傷害",""
303000301,1,1,3,0,0,70.0,5.0,0.4,0.07,0.0,0.0,0.0,1,1,2160,3,0,2,"對前 2 名對象造成大幅度的物理傷害",""
303000302,1,10,21,1,0,1.0,40.0,0.2,5.0,0.0,0.0,0.0,1,1,2160,1,0,2,"對前 2 名對象降低小幅度的物理防禦",""
303000401,2,1,1,0,0,9.0,9.0,1.3,0.0,0.0,0.0,0.0,1,1,2160,3,2,1,"",""
303000501,2,1,1,0,0,235.0,11.0,0.8,0.07,0.0,0.0,0.0,1,1,2160,3,0,1,"",""
303000601,2,1,1,0,0,9.0,9.0,0.72,0.0,0.0,0.0,0.0,1,1,0,1,0,0,"",""
303001101,1,1,3,0,0,58.0,7.0,0.2,0.07,3.0,0.0,0.0,1,2,2160,3,0,99,"",""
303001102,1,8,2,0,0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,2,3,2160,7,0,1,"",""
303001103,1,10,10,1,0,2.0,40.0,0.0,12.0,0.0,0.0,0.0,2,3,2160,7,0,1,"",""
303001201,1,1,3,0,0,20.0,2.0,0.2,0.05,0.0,0.0,0.0,1,1,2160,3,0,99,"",""
303001301,1,1,3,0,0,70.0,5.0,0.4,0.07,0.0,0.0,0.0,1,1,2160,3,0,2,"",""
303001302,1,10,21,1,0,1.0,40.0,0.2,5.0,0.0,0.0,0.0,1,1,2160,1,0,2,"",""
303001401,2,1,1,0,0,9.0,9.0,1.3,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"",""
303001501,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
303001502,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
303002101,1,1,3,0,0,58.0,100.0,0.1,0.005,3.0,0.0,0.0,1,2,2160,3,0,99,"",""
303002102,1,8,2,0,0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,2,3,2160,7,0,1,"",""
303002103,1,10,10,1,0,1.0,100.0,12.0,90.0,0.0,0.0,0.0,2,3,2160,7,0,1,"",""
303002201,1,1,3,0,0,20.0,80.0,0.1,0.0006,0.0,0.0,0.0,1,1,2160,3,0,99,"",""
303002301,1,1,3,0,0,70.0,100.0,0.1,0.001,0.0,0.0,0.0,1,1,2160,3,0,2,"",""
303002302,1,10,21,1,0,1.0,40.0,0.2,5.0,0.0,0.0,0.0,1,1,2160,1,0,2,"",""
303002401,2,1,1,0,0,9.0,150.0,2.0,0.3,0.0,0.0,0.0,1,1,2160,3,0,1,"",""
303002501,2,28,703,303002502,303002503,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,3000,3,0,99,"",""
303002502,2,15,2,401042408,1,0.0,-5.0,0.0,0.0,1.0,0.0,300.0,2,1,250,7,0,1,"",""
303002503,2,28,701,303002504,303002505,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,3000,3,0,99,"",""
303002504,2,15,2,401042406,1,0.0,5.0,0.0,0.0,1.0,0.0,-100.0,2,1,250,7,0,1,"",""
303002505,2,28,720,303002507,303002506,1.0,1.0,209200.0,0.0,0.0,0.0,0.0,2,2,3000,3,0,99,"",""
303002506,2,15,2,401042406,1,0.0,5.0,0.0,0.0,1.0,0.0,-100.0,2,1,250,7,0,1,"",""
303002507,2,15,2,401042407,1,0.0,-5.0,0.0,0.0,1.0,0.0,-300.0,2,1,250,7,0,1,"",""
303002601,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
303002602,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
303003101,1,1,3,0,0,58.0,100.0,0.1,0.0005,3.0,0.0,0.0,1,2,2160,3,0,99,"",""
303003102,1,8,2,0,0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,2,3,2160,7,0,1,"",""
303003103,1,10,10,1,0,1.0,70.0,4.5,90.0,0.0,0.0,0.0,2,3,2160,7,0,1,"",""
303003201,1,1,3,0,0,20.0,80.0,0.1,0.0004,0.0,0.0,0.0,1,1,2160,3,0,99,"",""
303003301,1,1,3,0,0,70.0,100.0,0.1,0.001,0.0,0.0,0.0,1,1,2160,3,0,2,"",""
303003302,1,10,21,1,0,1.0,40.0,0.2,15.0,0.0,0.0,0.0,1,1,2160,1,0,2,"",""
303003401,2,1,1,0,0,9.0,130.0,2.0,0.2,0.0,0.0,0.0,1,1,2160,3,0,1,"",""
303003501,2,28,703,303003502,303003503,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,3000,3,0,99,"",""
303003502,2,15,2,401052408,1,0.0,-5.0,0.0,0.0,1.0,0.0,300.0,2,1,250,7,0,1,"",""
303003503,2,28,701,303003504,303003505,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,3000,3,0,99,"",""
303003504,2,15,2,401052406,1,0.0,5.0,0.0,0.0,1.0,0.0,-100.0,2,1,250,7,0,1,"",""
303003505,2,28,720,303003507,303003506,1.0,1.0,209200.0,0.0,0.0,0.0,0.0,2,2,3000,3,0,99,"",""
303003506,2,15,2,401052406,1,0.0,5.0,0.0,0.0,1.0,0.0,-100.0,2,1,250,7,0,1,"",""
303003507,2,15,2,401052407,1,0.0,-5.0,0.0,0.0,1.0,0.0,-300.0,2,1,250,7,0,1,"",""
303003601,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
303003602,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
303004101,1,1,3,0,0,58.0,100.0,0.1,0.005,3.0,0.0,0.0,1,2,2160,3,0,99,"",""
303004102,1,8,2,0,0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,2,3,2160,7,0,1,"",""
303004103,1,10,10,1,0,1.0,100.0,12.0,90.0,0.0,0.0,0.0,2,3,2160,7,0,1,"",""
303004201,1,1,3,0,0,20.0,80.0,0.1,0.0006,0.0,0.0,0.0,1,1,2160,3,0,99,"",""
303004301,1,1,3,0,0,70.0,100.0,0.1,0.001,0.0,0.0,0.0,1,1,2160,3,0,2,"",""
303004302,1,10,21,1,0,1.0,40.0,0.2,5.0,0.0,0.0,0.0,1,1,2160,1,0,2,"",""
303004401,2,1,1,0,0,9.0,150.0,2.0,0.3,0.0,0.0,0.0,1,1,2160,3,0,1,"",""
303004501,2,28,703,303004502,303004503,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,3000,3,0,99,"",""
303004502,2,15,2,401046408,1,0.0,-5.0,0.0,0.0,1.0,0.0,300.0,2,1,250,7,0,1,"",""
303004503,2,28,701,303004504,303004505,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,3000,3,0,99,"",""
303004504,2,15,2,401046406,1,0.0,5.0,0.0,0.0,1.0,0.0,-100.0,2,1,250,7,0,1,"",""
303004505,2,28,720,303004507,303004506,1.0,1.0,209200.0,0.0,0.0,0.0,0.0,2,2,3000,3,0,99,"",""
303004506,2,15,2,401046406,1,0.0,5.0,0.0,0.0,1.0,0.0,-100.0,2,1,250,7,0,1,"",""
303004507,2,15,2,401046407,1,0.0,-5.0,0.0,0.0,1.0,0.0,-300.0,2,1,250,7,0,1,"",""
303004601,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
303004602,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
303100101,1,1,2,0,0,18.0,18.0,1.1,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
303100102,1,10,11,1,0,2.0,50.0,0.0,8.0,0.05,0.0,0.0,1,3,3000,1,0,99,"",""
303100201,1,1,1,0,0,6.8,6.8,0.32,0.0,0.0,0.0,0.0,1,1,3000,3,0,3,"",""
303100202,1,3,3,0,0,1200.0,0.0,3000.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
303100203,1,8,4,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
303100204,1,10,101,1,0,2.0,50.0,0.0,8.0,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
